 405,37.101713,-81.419093
 405,36.697713,-81.418887
 405,36.293752,-81.418270
 405,35.822562,-81.417030
 405,35.418814,-81.415521
 405,35.015223,-81.413602
 405,34.544618,-81.410843
 405,34.141501,-81.408034
 405,33.738660,-81.404815
 405,33.336135,-81.401186
 405,32.933962,-81.397149
 405,32.532178,-81.392703
 405,32.063971,-81.387000
 405,31.663156,-81.381672
 405,31.196179,-81.374942
 405,30.796504,-81.368734
 405,30.397410,-81.362122
 405,29.932584,-81.353898
 405,29.534873,-81.346413
 405,29.137855,-81.338526
 405,28.741563,-81.330240
 405,28.346033,-81.321554
 405,27.951296,-81.312471
 405,27.557387,-81.302991
 405,27.098914,-81.291431
 405,26.706906,-81.281096
 405,26.315827,-81.270369
 405,25.925708,-81.259251
 405,25.471821,-81.245788
 405,25.083884,-81.233828
 405,24.697000,-81.221482
 405,24.247006,-81.206592
 405,23.862504,-81.193415
 405,23.479145,-81.179858
 405,23.033374,-81.163562
 405,22.652584,-81.149186
 405,22.273021,-81.134434
 405,21.894711,-81.119310
 405,21.454965,-81.101195
 405,21.016994,-81.082578
 405,20.643033,-81.066224
 405,20.270427,-81.049504
 405,19.899197,-81.032422
 405,19.529366,-81.014979
 405,19.099691,-80.994177
 405,18.732960,-80.975960
 405,18.306957,-80.954260
 405,17.943418,-80.935279
 405,17.521189,-80.912693
 405,17.160927,-80.892959
 405,16.802205,-80.872880
 405,16.385663,-80.849023
 405,16.030332,-80.828206
 405,15.617787,-80.803493
 405,15.265916,-80.781949
 405,14.857447,-80.756394
 405,14.509101,-80.734133
 405,14.104779,-80.707749
 405,13.760015,-80.684783
 405,13.416922,-80.661495
 405,13.018774,-80.633922
 405,12.679338,-80.609945
 405,12.285482,-80.581575
 405,11.893958,-80.552782
 405,11.560231,-80.527767
 405,11.173070,-80.498197
 405,10.843100,-80.472522
 405,10.460340,-80.442189
 405,10.134157,-80.415865
 405,9.809730,-80.389247
 405,9.433458,-80.357822
 405,9.059591,-80.326002
 405,8.741051,-80.298416
 405,8.371664,-80.265873
 405,8.056971,-80.237673
 405,7.692079,-80.204420
